AcademicYear,Sex,FacultyID,FacultyName,DepartmentCode,EntryTypeID,EntryTypeName,TCAS,LevelID,HomeRegion,StudentTH,GPAX,Status
2563,Female,24,School of Sinology,2403,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,17,School of Cosmetic Science,1701,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2401,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,18,School of Health Science,1804,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,14,School of Agro-industry,1401,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1207,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1210,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1210,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1210,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,17,School of Cosmetic Science,1703,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2402,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1804,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,18,School of Health Science,1804,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1203,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2402,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1804,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,13,School of Information Technology,1501,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,17,School of Cosmetic Science,1701,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,14,School of Agro-industry,1401,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1210,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1205,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1804,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1804,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1205,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1205,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,12,School of Management,1209,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,18,School of Health Science,1804,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,17,School of Cosmetic Science,1701,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1804,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1210,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,11,School of Science,1105,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,17,School of Cosmetic Science,1703,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1202,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,17,School of Cosmetic Science,1703,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1804,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1207,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1205,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2402,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1210,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1205,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2402,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1203,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1807,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2401,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,17,School of Cosmetic Science,1701,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,17,School of Cosmetic Science,1703,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1209,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1202,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,17,School of Cosmetic Science,1701,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,12,School of Management,1205,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1207,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1203,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2402,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2402,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,12,School of Management,1207,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,13,School of Information Technology,1306,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,17,School of Cosmetic Science,1701,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,11,School of Science,1102,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2501,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,13,School of Information Technology,1306,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2402,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,17,School of Cosmetic Science,1701,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,12,School of Management,1203,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1806,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,14,School of Agro-industry,1407,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,13,School of Information Technology,1301,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2402,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,13,School of Information Technology,1301,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1210,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,12,School of Management,1210,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1207,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1202,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1205,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1210,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1210,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1207,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1205,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,18,School of Health Science,1806,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,13,School of Information Technology,1306,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,13,School of Information Technology,1501,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,18,School of Health Science,1806,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2403,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2501,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1804,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1804,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1808,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1804,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1210,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1210,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,13,School of Information Technology,1301,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1807,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1804,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,18,School of Health Science,1806,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2402,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,12,School of Management,1207,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,12,School of Management,1203,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2401,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2401,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2402,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,14,School of Agro-industry,1401,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,12,School of Management,1207,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,11,School of Science,1102,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,13,School of Information Technology,1501,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2501,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,24,School of Sinology,2402,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2501,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1205,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2404,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,24,School of Sinology,2402,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,13,School of Information Technology,1501,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Male,12,School of Management,1209,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,19,School of Nursing,1901,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,17,School of Cosmetic Science,1701,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1210,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1203,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,25,School of Integrative Medicine,2502,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,12,School of Management,1203,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,16,School of Law,1601,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1807,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,22,School of Dentistry,2201,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,18,School of Health Science,1804,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
2563,Female,10,School of Liberal Arts,1006,20,DIRECT ADMISSION,3,3,North,1,0,Not MFU student
